businessZones,city,companyFullName,companyShortName,companySize,createTime,district,education,industryField,industryLables,jobNature,positionId,salary,workYear
['四季青'],北京,北京首都在线科技股份有限公司,CDS,150-500人,2018/5/23 9:32,海淀区,本科,移动互联网,[],全职,3919528,20k-25k,3-5年
"['北苑', '来广营', '奥运村']",北京,北京五八到家信息技术有限公司,58到家,2000人以上,2018/5/22 18:41,朝阳区,本科,"O2O,生活服务",[],全职,3995376,8k-15k,1-3年
['西北旺'],北京,北京四维图新科技股份有限公司,四维图新,2000人以上,2018/5/22 13:24,海淀区,硕士,"移动互联网,生活服务",[],全职,3879018,15k-30k,不限
"['西北旺', '上地', '清河']",北京,北京小度信息科技有限公司,百度外卖,2000人以上,2018/5/22 10:36,海淀区,本科,"移动互联网,O2O","['本地生活', '数据挖掘', 'SPSS', 'sas']",全职,3744159,10k-20k,3-5年
,北京,北京天学网教育科技股份有限公司,天学网,500-2000人,2018/5/23 14:28,海淀区,本科,移动互联网,[],全职,4084489,20K-40K,3-5年
['来广营'],北京,北京尚德在线教育科技有限公司,尚德机构,2000人以上,2018/5/23 11:45,朝阳区,本科,教育,[],全职,4445006,10k-20k,1-3年
,北京,百融金融信息服务股份有限公司,百融金服,500-2000人,2018/5/21 18:00,海淀区,本科,"金融,数据服务","['银行', '数据挖掘', '风控', '建模']",全职,4570294,10k-20k,3-5年
"['木樨园', '角门', '马家堡']",北京,北京值得买科技股份有限公司,什么值得买,150-500人,2018/5/23 10:19,丰台区,本科,"电子商务,文化娱乐",[],全职,4153616,8k-11k,不限
"['上地', '马连洼', '西二旗']",北京,车好多旧机动车经纪(北京)有限公司,瓜子二手车直卖网,2000人以上,2018/5/22 16:26,海淀区,本科,O2O,[],全职,4430005,15k-30k,3-5年
"['太阳宫', '西坝河', '国展']",北京,北京小唱科技有限公司,唱吧-时尚的手机KTV,150-500人,2018/5/22 10:55,朝阳区,本科,"移动互联网,游戏",[],全职,3721965,20k-35k,3-5年
"['北苑', '来广营', '奥运村']",北京,北京五八到家信息技术有限公司,58到家,2000人以上,2018/5/23 14:51,朝阳区,本科,"O2O,生活服务",[],全职,4448522,13k-26k,3-5年
,北京,北京字节跳动科技有限公司,字节跳动,2000人以上,2018/5/23 10:04,海淀区,本科,"移动互联网,数据服务",[],全职,4296609,10k-20k,3-5年
"['西北旺', '上地', '清河']",北京,北京小度信息科技有限公司,百度外卖,2000人以上,2018/5/22 10:36,海淀区,本科,"移动互联网,O2O","['本地生活', '数据挖掘', 'SPSS', 'sas']",全职,3753766,10k-20k,1-3年
"['知春路', '学院路', '北航']",北京,北京掌众科技有限公司,掌众金服,500-2000人,2018/5/21 14:55,海淀区,本科,"移动互联网,金融","['金融', '建模', '风控', '大数据', '数据挖掘', 'SPSS']",全职,2954209,12k-24k,1-3年
['洋桥'],北京,北京值得买科技股份有限公司,什么值得买,150-500人,2018/5/23 10:19,丰台区,本科,"电子商务,文化娱乐",[],全职,4445500,15k-30k,3-5年
,北京,北京捷越联合信息咨询有限公司,北京捷越联合,2000人以上,2018/5/17 14:15,东城区,本科,金融,"['银行', '征信', '风控', '大数据', '数据挖掘']",全职,4371094,15k-25k,3-5年
"['左家庄', '国展', '西坝河']",北京,时空幻境（北京）科技有限公司,时空娱乐,50-150人,2018/5/9 16:51,朝阳区,本科,游戏,"['游戏', '广告营销', 'BI', 'growth hacking', 'SPSS']",全职,4545009,18k-36k,5-10年
,北京,北京三快在线科技有限公司,美团点评,2000人以上,2018/5/23 11:23,朝阳区,本科,"移动互联网,O2O","['金融', '电商', '本地生活', '资深', '高级', '运营']",全职,4071121,15k-30k,5-10年
,北京,北京百分点信息科技有限公司,百分点,500-2000人,2018/5/23 10:44,朝阳区,本科,数据服务,"['金融', '汽车', '大数据', '数据挖掘', 'SPSS']",全职,3420799,10k-20k,3-5年
"['朝外', 'CBD']",北京,阳光保险集团股份有限公司,阳光产险信保事业部,2000人以上,2018/5/23 9:36,朝阳区,本科,金融,"['金融', '风控', '统计', '业务分析', '技术支持']",全职,4448570,9k-12k,1-3年
,北京,百融金融信息服务股份有限公司,百融金服,500-2000人,2018/5/22 14:36,海淀区,本科,"金融,数据服务","['金融', '高级', '建模', '量化']",全职,4608025,10k-20k,3-5年
,北京,中化石油有限公司,中化能源科技有限公司,2000人以上,2018/5/21 9:56,海淀区,本科,"移动互联网,电子商务",[],全职,4462676,10k-20k,3-5年
"['大望路', 'CBD']",北京,耀盛投资管理集团有限公司,耀盛中国,150-500人,2018/5/23 12:56,朝阳区,本科,"金融,移动互联网",[],全职,3670898,15k-25k,3-5年
"['北苑', '来广营']",北京,北京善义善美科技有限公司,人人车,2000人以上,2018/5/23 11:45,朝阳区,本科,O2O,"['广告营销', '市场', '广告投放', '用户研究']",全职,4271986,30k-60k,5-10年
"['西直门', '甘家口', '白石桥']",北京,北京易车互联信息技术有限公司,易车公司,2000人以上,2018/5/23 8:56,海淀区,本科,"移动互联网,电子商务",[],全职,4085935,11k-22k,3-5年
,北京,北京字节跳动科技有限公司,字节跳动,2000人以上,2018/5/22 10:25,海淀区,本科,"移动互联网,数据服务",[],全职,4509323,13k-25k,3-5年
"['北苑', '来广营', '奥运村']",北京,北京五八到家信息技术有限公司,58到家,2000人以上,2018/5/23 14:51,朝阳区,本科,"O2O,生活服务",[],全职,4163196,15k-30k,3-5年
"['望京', '来广营', '花家地']",北京,北京麒麟合盛科技有限公司,APUS Group,150-500人,2018/5/22 9:49,朝阳区,本科,移动互联网,[],全职,3553432,20k-40k,1-3年
"['五道口', '清华大学', '中关村']",北京,北京达佳互联信息技术有限公司,快手,500-2000人,2018/5/7 17:31,海淀区,本科,移动互联网,"['视频', '大数据', '用户研究']",全职,4530854,20k-40k,1-3年
"['望京', '大山子', '花家地']",北京,百合佳缘网络集团股份有限公司,百合网,2000人以上,2018/5/23 10:10,朝阳区,本科,"移动互联网,社交网络","['移动互联网', '大数据', '数据挖掘', 'SPSS']",全职,4427959,8k-15k,1-3年
"['西二旗', '龙泽', '回龙观']",北京,联想（北京）有限公司,联想集团,2000人以上,2018/5/23 10:03,海淀区,本科,"移动互联网,数据服务",[],全职,4600263,20k-30k,3-5年
,北京,中化石油有限公司,中化能源科技有限公司,2000人以上,2018/5/21 9:56,海淀区,本科,"移动互联网,电子商务",[],全职,4552383,30k-50k,3-5年
"['建国门', '北京站']",北京,北京东方车云信息技术有限公司,易到,500-2000人,2018/5/23 10:01,东城区,大专,"移动互联网,O2O",[],全职,4586815,10k-20k,3-5年
"['和平里', '雍和宫', '北新桥']",北京,北京轻松筹网络科技有限公司,轻松筹,150-500人,2018/5/23 9:31,东城区,本科,"移动互联网,金融",[],全职,4280690,10k-20k,3-5年
"['中关村', '知春路', '双榆树']",北京,百融金融信息服务股份有限公司,百融金服,500-2000人,2018/5/21 18:00,海淀区,本科,"金融,数据服务","['金融', '数据挖掘', 'SPSS', 'sas']",全职,3022225,15k-25k,不限
"['朝阳门', '东直门', '工体']",北京,彪洋科技（北京）有限公司,彪洋科技,150-500人,2018/5/22 18:55,东城区,本科,移动互联网,[],实习,4375680,4k-5k,应届毕业生
"['体育馆路', '天坛', '法华寺']",北京,世纪保众（北京）网络科技有限公司,大象保险,50-150人,2018/5/23 13:52,东城区,本科,"移动互联网,金融",[],全职,4578791,5k-10k,1-3年
"['车公庄', '甘家口']",北京,北京新意互动广告有限公司,新意互动,500-2000人,2018/5/23 8:20,海淀区,本科,广告营销,[],全职,2088015,12k-20k,3-5年
"['望京', '来广营']",北京,南京苏宁软件技术有限公司,苏宁易购,2000人以上,2018/5/21 17:46,朝阳区,本科,"O2O,移动互联网","['电商', '广告营销', '运营', '产品经理']",全职,4574542,25k-35k,5-10年
,北京,北京方源房地产咨询服务有限公司,北京方源,500-2000人,2018/5/21 16:04,东城区,本科,其他,[],全职,4440666,18k-36k,3-5年
,北京,北京字节跳动科技有限公司,字节跳动,2000人以上,2018/5/22 20:11,海淀区,本科,"移动互联网,数据服务",[],全职,4108164,15k-30k,1-3年
"['西北旺', '上地', '马连洼']",北京,北京福佑在线信息技术有限公司,福佑卡车,150-500人,2018/5/21 11:41,海淀区,本科,O2O,[],全职,4384380,15k-20k,3-5年
"['望京', '大山子', '花家地']",北京,广州七乐康药业连锁有限公司,七乐康,500-2000人,2018/5/23 10:46,朝阳区,本科,"电子商务,医疗健康",[],全职,4308636,25k-35k,5-10年
"['四惠', '高碑店']",北京,互动峰科技(北京)有限公司,好大夫在线,500-2000人,2018/5/23 9:46,朝阳区,本科,医疗健康,[],全职,4231014,10k-20k,1-3年
"['上地', '马连洼', '西二旗']",北京,竞技世界（北京）网络技术有限公司,竞技世界,500-2000人,2018/5/22 14:58,海淀区,本科,"移动互联网,游戏","['游戏', '大数据', '数据挖掘']",全职,4068251,13k-23k,1-3年
['建国门'],北京,北京方源房地产咨询服务有限公司,北京方源,500-2000人,2018/5/23 10:59,东城区,本科,其他,[],全职,4465641,7k-10k,应届毕业生
"['团结湖', '朝阳公园', '水碓子']",北京,北京互连众信科技有限公司,资产360,150-500人,2018/5/23 10:07,朝阳区,本科,"移动互联网,O2O","['金融', '中级', '大数据', '数据挖掘']",全职,3493586,10k-20k,1-3年
,北京,浙江齐聚科技有限公司北京分公司,齐聚科技（原呱呱视频）,150-500人,2018/5/22 16:25,东城区,本科,"移动互联网,游戏","['直播', '大数据', 'SQL', '用户研究']",全职,4409025,10k-15k,3-5年
"['望京', '来广营', '花家地']",北京,北京麒麟合盛科技有限公司,APUS Group,150-500人,2018/5/22 9:49,朝阳区,本科,移动互联网,"['移动互联网', '数据治理', '大数据', '数据挖掘']",全职,4336535,20k-40k,3-5年
"['学院路', '五道口']",北京,小糖互联（北京）网络科技有限公司,糖豆,50-150人,2018/5/21 20:21,海淀区,本科,"社交网络,文化娱乐",[],全职,4223211,18k-35k,3-5年
"['来广营', '望京']",北京,北京亿心宜行汽车技术开发服务有限公司,e代驾,500-2000人,2018/5/21 17:45,朝阳区,本科,"移动互联网,O2O",[],全职,4421639,15k-30k,3-5年
"['CBD', '建国路', '大望路', 'CBD', '大望路', '建国路']",北京,和信电子商务有限公司,和信贷,150-500人,2018/5/23 10:28,朝阳区,本科,金融,"['电商', '大数据', '数据挖掘']",全职,3928539,9k-18k,1-3年
,北京,北京微播易科技股份有限公司,微播易,150-500人,2018/5/23 9:42,朝阳区,大专,广告营销,[],全职,4545004,10k-20k,3-5年
"['西北旺', '西北旺', '马连洼', '马连洼', '上地', '上地']",北京,北京嘀嘀无限科技发展有限公司,滴滴出行,2000人以上,2018/5/23 9:22,海淀区,本科,移动互联网,[],全职,3054463,20k-40k,3-5年
"['中关村', '苏州街', '人民大学']",北京,北京融联世纪信息技术有限公司,融360,500-2000人,2018/5/22 18:56,海淀区,本科,"移动互联网,金融","['金融', 'SPSS', 'sas']",全职,4399874,18k-25k,3-5年
"['西二旗', '清河']",北京,北京火币天下网络技术有限公司,火币网,150-500人,2018/5/21 9:49,海淀区,本科,"移动互联网,金融","['金融', '资深', '高级', '数据挖掘']",全职,4522804,18k-35k,3-5年
"['中关村', '北京大学', '苏州街']",北京,北京达佳互联信息技术有限公司,快手,500-2000人,2018/5/14 18:32,海淀区,本科,移动互联网,"['视频', '直播', '音乐', '运营', '产品经理']",全职,4324498,10k-20k,3-5年
"['中关村', '知春路', '双榆树']",北京,北京国双科技有限公司,Gridsum 国双,500-2000人,2018/5/22 9:55,海淀区,本科,"数据服务,企业服务","['媒体', '广告营销', '高级', '大数据', 'SQL']",全职,3272255,10k-20k,5-10年
,北京,京东金融,京东金融,2000人以上,2018/5/23 15:46,大兴区,本科,金融,[],全职,4609519,15k-28k,3-5年
"['大屯', '奥运村', '亚运村']",北京,北京百乘科技有限公司,百乘金控,500-2000人,2018/5/23 9:41,朝阳区,本科,金融,"['金融', '房产服务', '风控', '建模']",全职,4440463,15k-30k,3-5年
"['望京', '来广营', '花家地']",北京,北京作业盒子科技有限公司,作业盒子,500-2000人,2018/5/22 10:05,朝阳区,不限,"移动互联网,教育",[],全职,4313578,20k-30k,3-5年
,北京,万科链家（北京）装饰有限公司,万链,500-2000人,2018/4/27 10:43,大兴区,大专,其他,[],全职,4371980,8k-15k,3-5年
"['和平里', '雍和宫', '安定门']",北京,北京盈泰财富云电子商务有限公司,盈泰财富云,500-2000人,2018/5/23 14:19,东城区,本科,"移动互联网,金融","['金融', '电商', '高级', '数据挖掘', 'BI']",全职,4550576,15k-30k,3-5年
"['雍和宫', '安定门', '交道口']",北京,北京九州云动科技有限公司,省钱快报,50-150人,2018/5/23 10:27,东城区,本科,"移动互联网,电子商务",[],全职,4513712,20k-40k,5-10年
"['酒仙桥', '大山子', '将台路']",北京,北京站酷网络科技有限公司,站酷ZCOOL,50-150人,2018/5/23 9:35,朝阳区,本科,"社交网络,文化娱乐",[],全职,4558801,25k-35k,3-5年
"['中关村', '苏州街', '苏州桥']",北京,北京车之家信息技术有限公司,汽车之家,2000人以上,2018/5/22 10:00,海淀区,本科,"移动互联网,文化娱乐","['信息安全', '大数据', '数据挖掘']",全职,3984989,15k-25k,3-5年
"['望京', '来广营']",北京,上海一起作业信息科技有限公司,一起科技,500-2000人,2018/5/20 17:38,朝阳区,本科,"移动互联网,教育",[],全职,2940908,10k-20k,1-3年
,北京,河北乐聘网络科技有限公司,乐聘网络科技,150-500人,2018/5/23 12:15,朝阳区,本科,"移动互联网,广告营销",[],全职,4406114,20k-30k,不限
['天竺'],北京,北京鸿链科技有限公司,鸿链科技,15-50人,2018/5/21 9:23,顺义区,本科,"企业服务,数据服务",[],全职,4566681,10k-15k,1-3年
['磁器口'],北京,波塔斯（北京）科技有限公司,波塔斯,15-50人,2018/5/22 20:12,东城区,本科,"旅游,其他","['旅游', '广告营销', '商务', '大数据', '广告投放']",全职,4165958,6k-12k,不限
,北京,京东金融,京东金融,2000人以上,2018/5/23 15:46,大兴区,本科,金融,"['金融', '大数据', '数据挖掘']",全职,4549544,15k-30k,3-5年
['望京'],北京,北京瞰微智视科技有限公司,Conviva,150-500人,2018/5/22 10:22,朝阳区,本科,"数据服务,企业服务","['云计算', '高级', '大数据', '数据挖掘', '数据管理']",全职,3840713,20k-35k,5-10年
['魏公村'],北京,北京同城翼龙网络科技有限公司,翼龙贷网,500-2000人,2018/5/21 9:14,海淀区,本科,金融,[],全职,4466410,10k-15k,3-5年
,北京,北京梦想城堡信息技术有限公司,河狸家,150-500人,2018/5/14 13:54,朝阳区,本科,"移动互联网,O2O","['电商', '运营', 'BI']",全职,4083879,10k-20k,1-3年
"['北苑', '来广营', '奥运村']",北京,北京五八到家信息技术有限公司,58到家,2000人以上,2018/5/22 16:20,朝阳区,本科,"O2O,生活服务",['本地生活'],全职,4519756,10k-20k,1-3年
"['中关村', '知春路', '双榆树']",北京,北京国双科技有限公司,Gridsum 国双,500-2000人,2018/5/22 10:16,海淀区,本科,"数据服务,企业服务",['社交'],全职,1698828,15k-25k,3-5年
"['五道口', '清华大学', '中关村']",北京,北京搜狗科技发展有限公司,搜狗,2000人以上,2018/5/21 17:39,海淀区,本科,"移动互联网,数据服务",[],全职,4519084,15k-25k,3-5年
"['甜水园', '团结湖', '朝阳公园']",北京,北京创业光荣信息科技有限责任公司,鲸准,150-500人,2018/5/21 14:18,朝阳区,本科,"数据服务,企业服务",[],全职,4542204,12k-20k,3-5年
"['团结湖', '三里屯', '工体']",北京,北京猎户星空科技有限公司,猎户星空,150-500人,2018/5/18 13:27,朝阳区,本科,"移动互联网,硬件",[],全职,4079762,15k-30k,1-3年
